onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
11562.0	6.0	481.75	62	2	D	0.0	3.75	0	4	4	3.0	1.0	1/16	True	0	49.0	129.0	48.0	48b	4	1927/4	False	False				False	222		V7/ii	C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	2	2	0	False	False	False
11562.0	6.0	481.75	65	-1	F	0.0	3.75	0	4	4	2.0	1.0	1/16	True	0	49.0	129.0	48.0	48b	4	1927/4	False	False				False	222		V7/ii	C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	-1	-1	-3	False	False	False
11562.0	6.0	481.75	77	-1	F	0.0	3.75	0	4	4	1.0	1.0	1/16	True	0	49.0	129.0	48.0	48b	5	1927/4	False	False				False	222		V7/ii	C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	-1	-1	-3	False	False	False
11568.0	12.0	482.0	64	4	E	0.0	4.0	4	4	4	3.0	1.0	1/8	True	0	49.0	129.0	48.0	48b	4	482	False	False				False	222		V7/ii	C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	4	4	2	True	False	False
11568.0	12.0	482.0	67	1	G	0.0	4.0	4	4	4	2.0	1.0	1/8	True	0	49.0	129.0	48.0	48b	4	482	False	False				False	222		V7/ii	C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	1	1	-1	True	False	False
11568.0	12.0	482.0	79	1	G	0.0	4.0	4	4	4	1.0	1.0	1/8	True	0	49.0	129.0	48.0	48b	5	482	False	False				False	222		V7/ii	C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	1	1	-1	True	False	False
11580.0	12.0	482.5	61	7	C	1.0	4.5	0	4	4	3.0	1.0	1/8	True	0	49.0	129.0	48.0	48b	4	965/2	False	False				False	222		V7/ii	C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	7	7	5	True	False	False
11580.0	12.0	482.5	64	4	E	0.0	4.5	0	4	4	2.0	1.0	1/8	True	0	49.0	129.0	48.0	48b	4	965/2	False	False				False	222		V7/ii	C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	4	4	2	True	False	False
11580.0	12.0	482.5	76	4	E	0.0	4.5	0	4	4	1.0	1.0	1/8	True	0	49.0	129.0	48.0	48b	5	965/2	False	False				False	222		V7/ii	C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	4	4	2	True	False	False
11592.0	12.0	483.0	57	3	A	0.0	1.0	1	4	4	4.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	3	483	False	True				False	223		ii64	C	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	0	0	0	3	3	3	True	False	True
11592.0	12.0	483.0	62	2	D	0.0	1.0	1	4	4	3.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	4	483	False	True				False	223		ii64	C	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	0	0	0	2	2	2	True	True	False
11592.0	12.0	483.0	65	-1	F	0.0	1.0	1	4	4	2.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	4	483	False	True				False	223		ii64	C	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	0	0	0	-1	-1	-1	True	False	False
11592.0	12.0	483.0	77	-1	F	0.0	1.0	1	4	4	1.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	5	483	False	True				False	223		ii64	C	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	0	0	0	-1	-1	-1	True	False	False
11604.0	12.0	483.5	53	-1	F	0.0	1.5	0	4	4	4.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	3	967/2	False	False				False	223		ii64	C	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	0	0	0	-1	-1	-1	True	False	False
11604.0	12.0	483.5	57	3	A	0.0	1.5	0	4	4	3.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	3	967/2	False	False				False	223		ii64	C	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	0	0	0	3	3	3	True	False	True
11604.0	12.0	483.5	69	3	A	0.0	1.5	0	4	4	2.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	4	967/2	False	False				False	223		ii64	C	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	0	0	0	3	3	3	True	False	True
11604.0	12.0	483.5	81	3	A	0.0	1.5	0	4	4	1.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	5	967/2	False	False				False	223		ii64	C	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	0	0	0	3	3	3	True	False	True
11616.0	24.0	484.0	50	2	D	0.0	2.0	2	4	4	4.0	1.0	1/4	True	0	50.0	130.0	49.0	49b	3	484	False	True				False	224		ii	C	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	0	0	0	2	2	2	True	True	True
11616.0	24.0	484.0	53	-1	F	0.0	2.0	2	4	4	3.0	1.0	1/4	True	0	50.0	130.0	49.0	49b	3	484	False	True				False	224		ii	C	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	0	0	0	-1	-1	-1	True	False	False
11616.0	24.0	484.0	74	2	D	0.0	2.0	2	4	4	2.0	1.0	1/4	True	0	50.0	130.0	49.0	49b	5	484	False	True				False	224		ii	C	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	0	0	0	2	2	2	True	True	True
11616.0	24.0	484.0	86	2	D	0.0	2.0	2	4	4	1.0	1.0	1/4	True	0	50.0	130.0	49.0	49b	6	484	False	True				False	224		ii	C	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	0	0	0	2	2	2	True	True	True
11640.0	12.0	485.0	62	2	D	0.0	3.0	3	4	4	4.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	4	485	False	True				False	225		V64	C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	2	2	2	True	False	True
11640.0	12.0	485.0	65	-1	F	0.0	3.0	3	4	4	3.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	4	485	False	True				False	225		V64	C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	-1	-1	-1	False	False	False
11640.0	12.0	485.0	74	2	D	0.0	3.0	3	4	4	2.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	5	485	False	True				False	225		V64	C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	2	2	2	True	False	True
11640.0	12.0	485.0	83	5	B	0.0	3.0	3	4	4	1.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	5	485	False	True				False	225		V64	C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	5	5	5	True	False	False
11652.0	12.0	485.5	59	5	B	0.0	3.5	0	4	4	4.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	3	971/2	False	False				False	225		V64	C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	5	5	5	True	False	False
11652.0	12.0	485.5	62	2	D	0.0	3.5	0	4	4	3.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	4	971/2	False	False				False	225		V64	C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	2	2	2	True	False	True
11652.0	12.0	485.5	77	-1	F	0.0	3.5	0	4	4	2.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	5	971/2	False	False				False	225		V64	C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	-1	-1	-1	False	False	False
11652.0	12.0	485.5	86	2	D	0.0	3.5	0	4	4	1.0	1.0	1/8	True	0	50.0	130.0	49.0	49b	6	971/2	False	False				False	225		V64	C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	2	2	2	True	False	True
11664.0	24.0	486.0	55	1	G	0.0	4.0	4	4	4	4.0	1.0	1/4	True	0	50.0	130.0	49.0	49b	3	486	False	True				False	226		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
11664.0	24.0	486.0	62	2	D	0.0	4.0	4	4	4	3.0	1.0	1/4	True	0	50.0	130.0	49.0	49b	4	486	False	True				False	226		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	2	2	2	True	False	False
11664.0	24.0	486.0	83	5	B	0.0	4.0	4	4	4	2.0	1.0	1/4	True	0	50.0	130.0	49.0	49b	5	486	False	True				False	226		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
11664.0	24.0	486.0	89	-1	F	0.0	4.0	4	4	4	1.0	1.0	1/4	True	0	50.0	130.0	49.0	49b	6	486	False	True				False	226		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
11688.0	12.0	487.0	55	1	G	0.0	1.0	1	4	4	4.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	3	487	False	True				False	227		I64	C	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	0	0	0	1	1	1	True	False	True
11688.0	12.0	487.0	64	4	E	0.0	1.0	1	4	4	3.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	4	487	False	True				False	227		I64	C	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	0	0	0	4	4	4	True	False	False
11688.0	12.0	487.0	76	4	E	0.0	1.0	1	4	4	2.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	5	487	False	True				False	227		I64	C	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	0	0	0	4	4	4	True	False	False
11688.0	12.0	487.0	84	0	C	0.0	1.0	1	4	4	1.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	6	487	False	True				False	227		I64	C	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	0	0	0	0	0	0	True	True	False
11700.0	12.0	487.5	52	4	E	0.0	1.5	0	4	4	4.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	3	975/2	False	False				False	227		I64	C	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	0	0	0	4	4	4	True	False	False
11700.0	12.0	487.5	60	0	C	0.0	1.5	0	4	4	3.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	4	975/2	False	False				False	227		I64	C	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	0	0	0	0	0	0	True	True	False
11700.0	12.0	487.5	84	0	C	0.0	1.5	0	4	4	2.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	6	975/2	False	False				False	227		I64	C	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	0	0	0	0	0	0	True	True	False
11700.0	12.0	487.5	88	4	E	0.0	1.5	0	4	4	1.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	6	975/2	False	False				False	227		I64	C	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	0	0	0	4	4	4	True	False	False
11712.0	24.0	488.0	48	0	C	0.0	2.0	2	4	4	4.0	1.0	1/4	True	0	51.0	131.0	50.0	50b	3	488	False	True				False	228		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
11712.0	24.0	488.0	55	1	G	0.0	2.0	2	4	4	3.0	1.0	1/4	True	0	51.0	131.0	50.0	50b	3	488	False	True				False	228		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
11712.0	24.0	488.0	88	4	E	0.0	2.0	2	4	4	2.0	1.0	1/4	True	0	51.0	131.0	50.0	50b	6	488	False	True				False	228		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
11712.0	24.0	488.0	91	1	G	0.0	2.0	2	4	4	1.0	1.0	1/4	True	0	51.0	131.0	50.0	50b	6	488	False	True				False	228		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
11736.0	12.0	489.0	53	-1	F	0.0	3.0	3	4	4	4.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	3	489	False	True				False	229		IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	-1	-1	-1	True	True	True
11736.0	12.0	489.0	57	3	A	0.0	3.0	3	4	4	3.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	3	489	False	True				False	229		IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	3	3	3	True	False	False
11736.0	12.0	489.0	81	3	A	0.0	3.0	3	4	4	2.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	5	489	False	True				False	229		IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	3	3	3	True	False	False
11736.0	12.0	489.0	84	0	C	0.0	3.0	3	4	4	1.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	6	489	False	True				False	229		IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	0	0	0	True	False	False
11748.0	12.0	489.5	48	0	C	0.0	3.5	0	4	4	4.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	3	979/2	False	False				False	229		IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	0	0	0	True	False	False
11748.0	12.0	489.5	53	-1	F	0.0	3.5	0	4	4	3.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	3	979/2	False	False				False	229		IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	-1	-1	-1	True	True	True
11748.0	12.0	489.5	84	0	C	0.0	3.5	0	4	4	2.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	6	979/2	False	False				False	229		IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	0	0	0	True	False	False
11748.0	12.0	489.5	89	-1	F	0.0	3.5	0	4	4	1.0	1.0	1/8	True	0	51.0	131.0	50.0	50b	6	979/2	False	False				False	229		IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	-1	-1	-1	True	True	True
11760.0	24.0	490.0	41	-1	F	0.0	4.0	4	4	4	4.0	1.0	1/4	True	0	51.0	131.0	50.0	50b	2	490	False	False				False	229		IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	-1	-1	-1	True	True	True
11760.0	24.0	490.0	48	0	C	0.0	4.0	4	4	4	3.0	1.0	1/4	True	0	51.0	131.0	50.0	50b	3	490	False	False				False	229		IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	0	0	0	True	False	False
11760.0	24.0	490.0	89	-1	F	0.0	4.0	4	4	4	2.0	1.0	1/4	True	0	51.0	131.0	50.0	50b	6	490	False	False				False	229		IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	-1	-1	-1	True	True	True
11760.0	24.0	490.0	93	3	A	0.0	4.0	4	4	4	1.0	1.0	1/4	True	0	51.0	131.0	50.0	50b	6	490	False	False				False	229		IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	3	3	3	True	False	False
11784.0	12.0	491.0	43	1	G	0.0	1.0	1	4	4	4.0	1.0	1/8	True	0	52.0	132.0	51.0	51b	2	491	False	True				False	230		V[I64	C	I	V	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	0	0	0	1	1	1	True	False	True
11784.0	48.0	491.0	48	0	C	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	52.0	132.0	51.0	51b	3	491	False	True				False	230		V[I64	C	I	V	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	0	0	0	0	0	0	True	True	False
11784.0	48.0	491.0	88	4	E	0.0	1.0	1	4	4	2.0	1.0	1/2	True	0	52.0	132.0	51.0	51b	6	491	False	True				False	230		V[I64	C	I	V	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	0	0	0	4	4	4	True	False	False
11784.0	48.0	491.0	91	1	G	0.0	1.0	1	4	4	1.0	1.0	1/2	True	0	52.0	132.0	51.0	51b	6	491	False	True				False	230		V[I64	C	I	V	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	0	0	0	1	1	1	True	False	True
11796.0	6.0	491.5	45	3	A	0.0	1.5	0	4	4	4.0	1.0	1/16	True	0	52.0	132.0	51.0	51b	2	983/2	False	False				False	230		V[I64	C	I	V	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	0	0	0	3	3	3	False	False	False
11802.0	6.0	491.75	47	5	B	0.0	1.75	0	4	4	4.0	1.0	1/16	True	0	52.0	132.0	51.0	51b	2	1967/4	False	False				False	230		V[I64	C	I	V	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	0	0	0	5	5	5	False	False	False
11808.0	6.0	492.0	48	0	C	0.0	2.0	2	4	4	4.0	1.0	1/16	True	0	52.0	132.0	51.0	51b	3	492	False	False				False	230		V[I64	C	I	V	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	0	0	0	0	0	0	True	True	False
11814.0	6.0	492.25	50	2	D	0.0	2.25	0	4	4	4.0	1.0	1/16	True	0	52.0	132.0	51.0	51b	3	1969/4	False	False				False	230		V[I64	C	I	V	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	0	0	0	2	2	2	False	False	False
11820.0	6.0	492.5	52	4	E	0.0	2.5	0	4	4	4.0	1.0	1/16	True	0	52.0	132.0	51.0	51b	3	985/2	False	False				False	230		V[I64	C	I	V	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	0	0	0	4	4	4	True	False	False
11826.0	6.0	492.75	53	-1	F	0.0	2.75	0	4	4	4.0	1.0	1/16	True	0	52.0	132.0	51.0	51b	3	1971/4	False	False				False	230		V[I64	C	I	V	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	0	0	0	-1	-1	-1	False	False	False
11832.0	12.0	493.0	48	0	C	0.0	3.0	3	4	4	3.0	1.0	1/8	False	0	52.0	132.0	51.0	51b	3	493	False	True				False	231		V7	C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	0	0	0	False	False	False
11832.0	48.0	493.0	55	1	G	0.0	3.0	3	4	4	4.0	1.0	1/2	True	0	52.0	132.0	51.0	51b	3	493	False	True				False	231		V7	C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	1	1	1	True	True	True
11832.0	12.0	493.0	88	4	E	0.0	3.0	3	4	4	2.0	1.0	1/8	False	0	52.0	132.0	51.0	51b	6	493	False	True				False	231		V7	C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	4	4	4	False	False	False
11832.0	12.0	493.0	91	1	G	0.0	3.0	3	4	4	1.0	1.0	1/8	False	0	52.0	132.0	51.0	51b	6	493	False	True				False	231		V7	C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	1	1	1	True	True	True
11844.0	6.0	493.5	50	2	D	0.0	3.5	0	4	4	3.0	1.0	1/16	True	0	52.0	132.0	51.0	51b	3	987/2	False	False				False	231		V7	C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	2	2	2	True	False	False
11844.0	6.0	493.5	86	2	D	0.0	3.5	0	4	4	2.0	1.0	1/16	True	0	52.0	132.0	51.0	51b	6	987/2	False	False				False	231		V7	C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	2	2	2	True	False	False
11844.0	6.0	493.5	89	-1	F	0.0	3.5	0	4	4	1.0	1.0	1/16	True	0	52.0	132.0	51.0	51b	6	987/2	False	False				False	231		V7	C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	-1	-1	-1	True	False	False
11850.0	6.0	493.75	52	4	E	0.0	3.75	0	4	4	3.0	1.0	1/16	True	0	52.0	132.0	51.0	51b	3	1975/4	False	False				False	231		V7	C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	4	4	4	False	False	False
11850.0	6.0	493.75	84	0	C	0.0	3.75	0	4	4	2.0	1.0	1/16	True	0	52.0	132.0	51.0	51b	6	1975/4	False	False				False	231		V7	C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	0	0	0	False	False	False
11850.0	6.0	493.75	88	4	E	0.0	3.75	0	4	4	1.0	1.0	1/16	True	0	52.0	132.0	51.0	51b	6	1975/4	False	False				False	231		V7	C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	4	4	4	False	False	False
11856.0	6.0	494.0	53	-1	F	0.0	4.0	4	4	4	3.0	1.0	1/16	True	0	52.0	132.0	51.0	51b	3	494	False	False				False	231		V7	C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	-1	-1	-1	True	False	False
