onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
513	3	36	0	C	0	3	4	4	1	True	2.5	1	21	19	29	19a	171/2	1/8	False	2	False				False	36		V7	e	bII		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	bII	bII, minor	V		bII	bII	False	V7	V7, major		V7, major		V	4	-1	-1	-4	1	1	True	True	True
516	6	40	4	E	0	3	4	4	1	True	3.0	1	21	19	29	19a	86	1/4	False	2	False				False	36		V7	e	bII		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	bII	bII, minor	V		bII	bII	False	V7	V7, major		V7, major		V	4	-1	-1	0	5	5	True	False	False
519	3	58	-2	B	-1	3	4	2	1	True	3.5	1	21	19	29	19a	173/2	1/8	False	3	False				False	36		V7	e	bII		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	bII	bII, minor	V		bII	bII	False	V7	V7, major		V7, major		V	4	-1	-1	-6	-1	-1	True	False	False
519	3	70	-2	B	-1	3	4	1	1	True	3.5	1	21	19	29	19a	173/2	1/8	False	4	False				False	36		V7	e	bII		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	bII	bII, minor	V		bII	bII	False	V7	V7, major		V7, major		V	4	-1	-1	-6	-1	-1	True	False	False
522	6	36	0	C	0	3	4	4	1	True	1.0	1	22	20	30	20a	87	1/4	False	2	False				False	36		V7	e	bII		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	bII	bII, minor	V		bII	bII	False	V7	V7, major		V7, major		V	4	-1	-1	-4	1	1	True	True	True
522	18	48	0	C	0	3	4	3	1	False	1.0	1	22	20	30	20a	87	3/4	False	3	False				False	36		V7	e	bII		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	bII	bII, minor	V		bII	bII	False	V7	V7, major		V7, major		V	4	-1	-1	-4	1	1	True	True	True
522	18	60	0	C	0	3	4	3	1	False	1.0	1	22	20	30	20a	87	3/4	False	4	False				False	36		V7	e	bII		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	bII	bII, minor	V		bII	bII	False	V7	V7, major		V7, major		V	4	-1	-1	-4	1	1	True	True	True
525	3	58	-2	B	-1	3	4	2	1	True	1.5	1	22	20	30	20a	175/2	1/8	False	3	False				False	36		V7	e	bII		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	bII	bII, minor	V		bII	bII	False	V7	V7, major		V7, major		V	4	-1	-1	-6	-1	-1	True	False	False
525	3	70	-2	B	-1	3	4	1	1	True	1.5	1	22	20	30	20a	175/2	1/8	False	4	False				False	36		V7	e	bII		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	bII	bII, minor	V		bII	bII	False	V7	V7, major		V7, major		V	4	-1	-1	-6	-1	-1	True	False	False
528	9	56	8	G	1	3	4	2	1	True	2.0	1	22	20	30	20a	88	3/8	False	3	False				False	36		V7	e	bII		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	bII	bII, minor	V		bII	bII	False	V7	V7, major		V7, major		V	4	-1	-1	4	9	9	False	False	False
528	9	68	8	G	1	3	4	1	1	True	2.0	1	22	20	30	20a	88	3/8	False	4	False				False	36		V7	e	bII		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	bII	bII, minor	V		bII	bII	False	V7	V7, major		V7, major		V	4	-1	-1	4	9	9	False	False	False
531	3	36	0	C	0	3	4	4	1	True	2.5	1	22	20	30	20a	177/2	1/8	False	2	False				False	36		V7	e	bII		V7	V		7			Mm7	True	False	(1, 5, 2, -1)	()	1	1	minor	major	bII	bII, minor	V		bII	bII	False	V7	V7, major		V7, major		V	4	-1	-1	-4	1	1	True	True	True
534	6	41	-1	F	0	3	4	4	1	True	3.0	1	22	20	30	20a	89	1/4	False	2	True				False	37		I(#2)	e	bII		I(#2)	I			#2		M	True	False	(0, 9, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I(#2), major		I	4	-1	-1	-5	0	0	True	True	True
537	3	56	8	G	1	3	4	2	1	True	3.5	1	22	20	30	20a	179/2	1/8	False	3	False				False	37		I(#2)	e	bII		I(#2)	I			#2		M	True	False	(0, 9, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I(#2), major		I	4	-1	-1	4	9	9	True	False	False
537	3	68	8	G	1	3	4	1	1	True	3.5	1	22	20	30	20a	179/2	1/8	False	4	False				False	37		I(#2)	e	bII		I(#2)	I			#2		M	True	False	(0, 9, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I(#2), major		I	4	-1	-1	4	9	9	True	False	False
540	3	48	0	C	0	3	4	3	1	False	1.0	1	23	21	31	21a	90	1/8	False	3	True				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
540	9	57	3	A	0	3	4	2	1	True	1.0	1	23	21	31	21a	90	3/8	False	3	True				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
540	3	60	0	C	0	3	4	3	1	False	1.0	1	23	21	31	21a	90	1/8	False	4	True				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
540	9	60	0	C	0	3	4	1	1	True	1.0	1	23	21	31	21a	90	3/8	False	4	True				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
540	9	65	-1	F	0	3	4	2	1	True	1.0	1	23	21	31	21a	90	3/8	False	4	True				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
540	9	69	3	A	0	3	4	1	1	True	1.0	1	23	21	31	21a	90	3/8	False	4	True				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
543	3	36	0	C	0	3	4	4	1	True	1.5	1	23	21	31	21a	181/2	1/8	False	2	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
543	3	48	0	C	0	3	4	3	1	True	1.5	1	23	21	31	21a	181/2	1/8	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
546	9	41	-1	F	0	3	4	4	1	True	2.0	1	23	21	31	21a	91	3/8	False	2	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
546	9	53	-1	F	0	3	4	3	1	True	2.0	1	23	21	31	21a	91	3/8	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
549	3	57	3	A	0	3	4	2	1	True	2.5	1	23	21	31	21a	183/2	1/8	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
549	3	60	0	C	0	3	4	1	1	True	2.5	1	23	21	31	21a	183/2	1/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
549	3	65	-1	F	0	3	4	2	1	True	2.5	1	23	21	31	21a	183/2	1/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
549	3	69	3	A	0	3	4	1	1	True	2.5	1	23	21	31	21a	183/2	1/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
552	6	57	3	A	0	3	4	2	1	True	3.0	1	23	21	31	21a	92	1/4	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
552	6	60	0	C	0	3	4	1	1	True	3.0	1	23	21	31	21a	92	1/4	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
552	6	65	-1	F	0	3	4	2	1	True	3.0	1	23	21	31	21a	92	1/4	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
552	6	69	3	A	0	3	4	1	1	True	3.0	1	23	21	31	21a	92	1/4	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
555	3	45	3	A	0	3	4	4	1	True	3.5	1	23	21	31	21a	185/2	1/8	False	2	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
555	3	57	3	A	0	3	4	3	1	True	3.5	1	23	21	31	21a	185/2	1/8	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
558	9	57	3	A	0	3	4	2	1	True	1.0	1	24	22	32	22a	93	3/8	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
558	9	60	0	C	0	3	4	1	1	True	1.0	1	24	22	32	22a	93	3/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
558	9	65	-1	F	0	3	4	2	1	True	1.0	1	24	22	32	22a	93	3/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
558	9	69	3	A	0	3	4	1	1	True	1.0	1	24	22	32	22a	93	3/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
561	3	36	0	C	0	3	4	4	1	True	1.5	1	24	22	32	22a	187/2	1/8	False	2	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
561	3	48	0	C	0	3	4	3	1	True	1.5	1	24	22	32	22a	187/2	1/8	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
564	9	41	-1	F	0	3	4	4	1	True	2.0	1	24	22	32	22a	94	3/8	False	2	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
564	9	53	-1	F	0	3	4	3	1	True	2.0	1	24	22	32	22a	94	3/8	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
567	3	57	3	A	0	3	4	2	1	True	2.5	1	24	22	32	22a	189/2	1/8	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
567	3	60	0	C	0	3	4	1	1	True	2.5	1	24	22	32	22a	189/2	1/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
567	3	65	-1	F	0	3	4	2	1	True	2.5	1	24	22	32	22a	189/2	1/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
567	3	69	3	A	0	3	4	1	1	True	2.5	1	24	22	32	22a	189/2	1/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
570	6	57	3	A	0	3	4	2	1	True	3.0	1	24	22	32	22a	95	1/4	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
570	6	60	0	C	0	3	4	1	1	True	3.0	1	24	22	32	22a	95	1/4	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
570	6	65	-1	F	0	3	4	2	1	True	3.0	1	24	22	32	22a	95	1/4	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
570	6	69	3	A	0	3	4	1	1	True	3.0	1	24	22	32	22a	95	1/4	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
573	3	45	3	A	0	3	4	4	1	True	3.5	1	24	22	32	22a	191/2	1/8	False	2	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
573	3	57	3	A	0	3	4	3	1	True	3.5	1	24	22	32	22a	191/2	1/8	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
576	9	57	3	A	0	3	4	2	1	True	1.0	1	25	23	33	23a	96	3/8	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
576	9	60	0	C	0	3	4	1	1	True	1.0	1	25	23	33	23a	96	3/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
576	9	65	-1	F	0	3	4	2	1	True	1.0	1	25	23	33	23a	96	3/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
576	9	69	3	A	0	3	4	1	1	True	1.0	1	25	23	33	23a	96	3/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
579	3	36	0	C	0	3	4	4	1	True	1.5	1	25	23	33	23a	193/2	1/8	False	2	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
579	3	48	0	C	0	3	4	3	1	True	1.5	1	25	23	33	23a	193/2	1/8	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
582	9	41	-1	F	0	3	4	4	1	True	2.0	1	25	23	33	23a	97	3/8	False	2	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
582	9	53	-1	F	0	3	4	3	1	True	2.0	1	25	23	33	23a	97	3/8	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
585	3	57	3	A	0	3	4	2	1	True	2.5	1	25	23	33	23a	195/2	1/8	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
585	3	60	0	C	0	3	4	1	1	True	2.5	1	25	23	33	23a	195/2	1/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
585	3	65	-1	F	0	3	4	2	1	True	2.5	1	25	23	33	23a	195/2	1/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
585	3	69	3	A	0	3	4	1	1	True	2.5	1	25	23	33	23a	195/2	1/8	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
588	6	57	3	A	0	3	4	2	1	True	3.0	1	25	23	33	23a	98	1/4	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
588	6	60	0	C	0	3	4	1	1	True	3.0	1	25	23	33	23a	98	1/4	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-4	1	1	True	False	False
588	6	65	-1	F	0	3	4	2	1	True	3.0	1	25	23	33	23a	98	1/4	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-5	0	0	True	True	True
588	6	69	3	A	0	3	4	1	1	True	3.0	1	25	23	33	23a	98	1/4	False	4	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
591	3	45	3	A	0	3	4	4	1	True	3.5	1	25	23	33	23a	197/2	1/8	False	2	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
591	3	57	3	A	0	3	4	3	1	True	3.5	1	25	23	33	23a	197/2	1/8	False	3	False				False	38		I	e	bII		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	bII	bII, minor	I		bII	bII	False	I	I, major		I, major		I	4	-1	-1	-1	4	4	True	False	False
594	18	47	5	B	0	3	4	4	1	True	1.0	1	26	24	34	24a	99	3/4	False	2	True				False	39		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	1	1	1	True	True	True
594	18	54	6	F	1	3	4	3	1	True	1.0	1	26	24	34	24a	99	3/4	False	3	True				False	39		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	2	2	2	True	False	False
594	18	57	3	A	0	3	4	3	1	True	1.0	1	26	24	34	24a	99	3/4	False	3	True				False	39		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-1	-1	-1	True	False	False
594	18	60	0	C	0	3	4	1	1	True	1.0	1	26	24	34	24a	99	3/4	False	4	True				False	39		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-4	-4	-4	False	False	False
594	18	63	9	D	1	3	4	2	1	True	1.0	1	26	24	34	24a	99	3/4	False	4	True				False	39		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	5	5	5	True	False	False
594	18	69	3	A	0	3	4	1	1	True	1.0	1	26	24	34	24a	99	3/4	False	4	True				False	39		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-1	-1	-1	True	False	False
612	6	47	5	B	0	3	4	4	1	False	1.0	1	27	25	35	25a	102	1/4	False	2	False				False	39		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	1	1	1	True	True	True
612	6	54	6	F	1	3	4	3	1	False	1.0	1	27	25	35	25a	102	1/4	False	3	False				False	39		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	2	2	2	True	False	False
612	6	57	3	A	0	3	4	3	1	False	1.0	1	27	25	35	25a	102	1/4	False	3	False				False	39		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-1	-1	-1	True	False	False
612	3	60	0	C	0	3	4	1	1	False	1.0	1	27	25	35	25a	102	1/8	False	4	False				False	39		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-4	-4	-4	False	False	False
612	3	64	4	E	0	3	4	2	1	True	1.0	1	27	25	35	25a	102	1/8	False	4	False				False	39		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	0	0	0	False	False	False
612	3	69	3	A	0	3	4	1	1	False	1.0	1	27	25	35	25a	102	1/8	False	4	False				False	39		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-1	-1	-1	True	False	False
615	3	72	0	C	0	3	4	2	1	True	1.5	1	27	25	35	25a	205/2	1/8	False	5	False				False	39		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-4	-4	-4	False	False	False
615	3	84	0	C	0	3	4	1	1	True	1.5	1	27	25	35	25a	205/2	1/8	False	6	False				False	39		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-4	-4	-4	False	False	False
618	9	71	5	B	0	3	4	2	1	True	2.0	1	27	25	35	25a	103	3/8	False	4	True				False	40		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	1	1	1	True	True	False
618	9	83	5	B	0	3	4	1	1	True	2.0	1	27	25	35	25a	103	3/8	False	5	True				False	40		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	1	1	1	True	True	False
621	3	63	9	D	1	3	4	4	1	True	2.5	1	27	25	35	25a	207/2	1/8	False	4	False				False	40		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	5	5	5	True	False	True
621	3	66	6	F	1	3	4	3	1	True	2.5	1	27	25	35	25a	207/2	1/8	False	4	False				False	40		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	2	2	2	True	False	False
624	3	63	9	D	1	3	4	4	1	True	3.0	1	27	25	35	25a	104	1/8	False	4	False				False	40		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	5	5	5	True	False	True
