onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
436	4	42	6	F	1	2	2	4	1	True	1.0	4	29	28	29	28a	109	1/4	False	2	True				False	90	V/V	c#	III		V/V		V				V	M	True	False	(2, 6, 3)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V/V	V/V, major		V/V, major	V	V	7	4	5	-1	2	1	True	True	True
436	4	49	7	C	1	2	2	3	1	False	1.0	4	29	28	29	28a	109	1/4	False	3	True				False	90	V/V	c#	III		V/V		V				V	M	True	False	(2, 6, 3)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V/V	V/V, major		V/V, major	V	V	7	4	5	0	3	2	True	False	False
436	4	66	6	F	1	2	2	2	1	True	1.0	4	29	28	29	28a	109	1/4	False	4	True				False	90	V/V	c#	III		V/V		V				V	M	True	False	(2, 6, 3)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V/V	V/V, major		V/V, major	V	V	7	4	5	-1	2	1	True	True	True
436	4	70	10	A	1	2	2	1	1	True	1.0	4	29	28	29	28a	109	1/4	False	4	True				False	90	V/V	c#	III		V/V		V				V	M	True	False	(2, 6, 3)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V/V	V/V, major		V/V, major	V	V	7	4	5	3	6	5	True	False	False
440	4	46	10	A	1	2	2	4	1	True	1.5	4	29	28	29	28a	110	1/4	False	2	True				False	91	V65/V	c#	III		V65/V		V		65		V	Mm7	True	False	(6, 3, 0, 2)	()	2	6	minor	major	III	III, minor	V/V	V	V/III	VII	False	V65/V	V65/V, major		V65/V, major	V	V	7	4	5	3	6	5	True	False	True
440	8	54	6	F	1	2	2	3	1	True	1.5	4	29	28	29	28a	110	1/2	False	3	True				False	91	V65/V	c#	III		V65/V		V		65		V	Mm7	True	False	(6, 3, 0, 2)	()	2	6	minor	major	III	III, minor	V/V	V	V/III	VII	False	V65/V	V65/V, major		V65/V, major	V	V	7	4	5	-1	2	1	True	True	False
440	4	64	4	E	0	2	2	2	1	True	1.5	4	29	28	29	28a	110	1/4	False	4	True				False	91	V65/V	c#	III		V65/V		V		65		V	Mm7	True	False	(6, 3, 0, 2)	()	2	6	minor	major	III	III, minor	V/V	V	V/III	VII	False	V65/V	V65/V, major		V65/V, major	V	V	7	4	5	-3	0	-1	True	False	False
440	4	73	7	C	1	2	2	1	1	True	1.5	4	29	28	29	28a	110	1/4	False	5	True				False	91	V65/V	c#	III		V65/V		V		65		V	Mm7	True	False	(6, 3, 0, 2)	()	2	6	minor	major	III	III, minor	V/V	V	V/III	VII	False	V65/V	V65/V, major		V65/V, major	V	V	7	4	5	0	3	2	True	False	False
444	4	47	5	B	0	2	2	4	1	True	2.0	4	29	28	29	28a	111	1/4	False	2	True				False	92	V	c#	III		V		V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	7	4	4	-2	1	1	True	True	True
444	4	63	9	D	1	2	2	2	1	True	2.0	4	29	28	29	28a	111	1/4	False	4	True				False	92	V	c#	III		V		V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	7	4	4	2	5	5	True	False	False
444	4	71	5	B	0	2	2	1	1	True	2.0	4	29	28	29	28a	111	1/4	False	4	True				False	92	V	c#	III		V		V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	7	4	4	-2	1	1	True	True	True
448	4	51	9	D	1	2	2	4	1	True	2.5	4	29	28	29	28a	112	1/4	False	3	True				False	93	V65	c#	III		V65		V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	7	4	4	2	5	5	True	False	True
448	4	59	5	B	0	2	2	2	1	True	2.5	4	29	28	29	28a	112	1/4	False	3	True				False	93	V65	c#	III		V65		V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	7	4	4	-2	1	1	True	True	False
448	4	66	6	F	1	2	2	3	1	True	2.5	4	29	28	29	28a	112	1/4	False	4	True				False	93	V65	c#	III		V65		V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	7	4	4	-1	2	2	True	False	False
448	4	69	3	A	0	2	2	1	1	True	2.5	4	29	28	29	28a	112	1/4	False	4	True				False	93	V65	c#	III		V65		V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	7	4	4	-4	-1	-1	True	False	False
452	4	52	4	E	0	2	2	4	1	True	1.0	4	30	29	30	29a	113	1/4	False	3	True				False	94	I	c#	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	7	4	4	-3	0	0	True	True	True
452	4	59	5	B	0	2	2	2	1	False	1.0	4	30	29	30	29a	113	1/4	False	3	True				False	94	I	c#	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	7	4	4	-2	1	1	True	False	False
452	4	64	4	E	0	2	2	3	1	True	1.0	4	30	29	30	29a	113	1/4	False	4	True				False	94	I	c#	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	7	4	4	-3	0	0	True	True	True
452	4	68	8	G	1	2	2	1	1	True	1.0	4	30	29	30	29a	113	1/4	False	4	True				False	94	I	c#	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	7	4	4	1	4	4	True	False	False
456	4	44	8	G	1	2	2	4	1	True	1.5	4	30	29	30	29a	114	1/4	False	2	True				False	95	V65/IV	c#	III		V65/IV		V		65		IV	Mm7	True	False	(4, 1, -2, 0)	()	0	4	minor	major	III	III, minor	V/IV	IV	IV/III	VI	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	7	4	3	1	4	5	True	False	True
456	8	52	4	E	0	2	2	3	1	True	1.5	4	30	29	30	29a	114	1/2	False	3	True				False	95	V65/IV	c#	III		V65/IV		V		65		IV	Mm7	True	False	(4, 1, -2, 0)	()	0	4	minor	major	III	III, minor	V/IV	IV	IV/III	VI	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	7	4	3	-3	0	1	True	True	False
456	4	62	2	D	0	2	2	2	1	True	1.5	4	30	29	30	29a	114	1/4	False	4	True				False	95	V65/IV	c#	III		V65/IV		V		65		IV	Mm7	True	False	(4, 1, -2, 0)	()	0	4	minor	major	III	III, minor	V/IV	IV	IV/III	VI	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	7	4	3	-5	-2	-1	True	False	False
456	4	71	5	B	0	2	2	1	1	True	1.5	4	30	29	30	29a	114	1/4	False	4	True				False	95	V65/IV	c#	III		V65/IV		V		65		IV	Mm7	True	False	(4, 1, -2, 0)	()	0	4	minor	major	III	III, minor	V/IV	IV	IV/III	VI	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	7	4	3	-2	1	2	True	False	False
460	4	45	3	A	0	2	2	4	1	True	2.0	4	30	29	30	29a	115	1/4	False	2	True				False	96	IV	c#	III		IV		IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	7	4	4	-4	-1	-1	True	True	True
460	4	61	7	C	1	2	2	2	1	True	2.0	4	30	29	30	29a	115	1/4	False	4	True				False	96	IV	c#	III		IV		IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	7	4	4	0	3	3	True	False	False
460	4	69	3	A	0	2	2	1	1	True	2.0	4	30	29	30	29a	115	1/4	False	4	True				False	96	IV	c#	III		IV		IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	7	4	4	-4	-1	-1	True	True	True
464	4	49	7	C	1	2	2	4	1	True	2.5	4	30	29	30	29a	116	1/4	False	3	True				False	97	vi	c#	III		vi		vi					m	True	False	(3, 0, 4)	()	3	3	minor	major	III	III, minor	vi		III	III	False	vi	vi, major		vi, major		vi	7	4	4	0	3	3	True	True	True
464	4	52	4	E	0	2	2	3	1	True	2.5	4	30	29	30	29a	116	1/4	False	3	True				False	97	vi	c#	III		vi		vi					m	True	False	(3, 0, 4)	()	3	3	minor	major	III	III, minor	vi		III	III	False	vi	vi, major		vi, major		vi	7	4	4	-3	0	0	True	False	False
464	4	64	4	E	0	2	2	2	1	True	2.5	4	30	29	30	29a	116	1/4	False	4	True				False	97	vi	c#	III		vi		vi					m	True	False	(3, 0, 4)	()	3	3	minor	major	III	III, minor	vi		III	III	False	vi	vi, major		vi, major		vi	7	4	4	-3	0	0	True	False	False
464	4	68	8	G	1	2	2	1	1	True	2.5	4	30	29	30	29a	116	1/4	False	4	True				False	97	vi	c#	III		vi		vi					m	True	False	(3, 0, 4)	()	3	3	minor	major	III	III, minor	vi		III	III	False	vi	vi, major		vi, major		vi	7	4	4	1	4	4	True	False	False
468	4	51	9	D	1	2	2	4	1	True	1.0	4	31	30	31	30a	117	1/4	False	3	True				False	98	viio	c#	III		viio		vii	o				o	True	False	(5, 2, -1)	()	5	5	minor	major	III	III, minor	vii		III	III	False	viio	viio, major		viio, major		vii	7	4	4	2	5	5	True	True	True
468	4	54	6	F	1	2	2	3	1	True	1.0	4	31	30	31	30a	117	1/4	False	3	True				False	98	viio	c#	III		viio		vii	o				o	True	False	(5, 2, -1)	()	5	5	minor	major	III	III, minor	vii		III	III	False	viio	viio, major		viio, major		vii	7	4	4	-1	2	2	True	False	False
468	4	57	3	A	0	2	2	2	1	True	1.0	4	31	30	31	30a	117	1/4	False	3	True				False	98	viio	c#	III		viio		vii	o				o	True	False	(5, 2, -1)	()	5	5	minor	major	III	III, minor	vii		III	III	False	viio	viio, major		viio, major		vii	7	4	4	-4	-1	-1	True	False	False
468	4	66	6	F	1	2	2	1	1	True	1.0	4	31	30	31	30a	117	1/4	False	4	True				False	98	viio	c#	III		viio		vii	o				o	True	False	(5, 2, -1)	()	5	5	minor	major	III	III, minor	vii		III	III	False	viio	viio, major		viio, major		vii	7	4	4	-1	2	2	True	False	False
472	4	42	6	F	1	2	2	4	1	True	1.5	4	31	30	31	30a	118	1/4	False	2	True				False	99	vii%65	c#	III		vii%65		vii	%	65			%7	True	False	(2, -1, 3, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	vii%65	vii%65, major		vii%65, major		vii	7	4	4	-1	2	2	True	False	True
472	8	51	9	D	1	2	2	3	1	True	1.5	4	31	30	31	30a	118	1/2	False	3	True				False	99	vii%65	c#	III		vii%65		vii	%	65			%7	True	False	(2, -1, 3, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	vii%65	vii%65, major		vii%65, major		vii	7	4	4	2	5	5	True	True	False
472	4	61	7	C	1	2	2	2	1	True	1.5	4	31	30	31	30a	118	1/4	False	4	True				False	99	vii%65	c#	III		vii%65		vii	%	65			%7	True	False	(2, -1, 3, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	vii%65	vii%65, major		vii%65, major		vii	7	4	4	0	3	3	True	False	False
472	4	69	3	A	0	2	2	1	1	True	1.5	4	31	30	31	30a	118	1/4	False	4	True				False	99	vii%65	c#	III		vii%65		vii	%	65			%7	True	False	(2, -1, 3, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	vii%65	vii%65, major		vii%65, major		vii	7	4	4	-4	-1	-1	True	False	False
476	4	44	8	G	1	2	2	4	1	True	2.0	4	31	30	31	30a	119	1/4	False	2	True				False	100	V/vi	c#	III		V/vi		V				vi	M	True	False	(4, 8, 5)	()	4	4	minor	major	III	III, minor	V/vi	vi	vi/III	i	True	V/vi	V/vi, major		V/vi, major	vi	vi	7	4	7	1	4	1	True	True	True
476	4	60	12	B	1	2	2	2	1	True	2.0	4	31	30	31	30a	119	1/4	False	3	True				False	100	V/vi	c#	III		V/vi		V				vi	M	True	False	(4, 8, 5)	()	4	4	minor	major	III	III, minor	V/vi	vi	vi/III	i	True	V/vi	V/vi, major		V/vi, major	vi	vi	7	4	7	5	8	5	True	False	False
476	4	68	8	G	1	2	2	1	1	True	2.0	4	31	30	31	30a	119	1/4	False	4	True				False	100	V/vi	c#	III		V/vi		V				vi	M	True	False	(4, 8, 5)	()	4	4	minor	major	III	III, minor	V/vi	vi	vi/III	i	True	V/vi	V/vi, major		V/vi, major	vi	vi	7	4	7	1	4	1	True	True	True
480	4	48	12	B	1	2	2	4	1	True	2.5	4	31	30	31	30a	120	1/4	False	2	True				False	101	V65/vi	c#	III		V65/vi		V		65		vi	Mm7	True	False	(8, 5, 2, 4)	()	4	8	minor	major	III	III, minor	V/vi	vi	vi/III	i	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	7	4	7	5	8	5	True	False	True
480	4	56	8	G	1	2	2	2	1	True	2.5	4	31	30	31	30a	120	1/4	False	3	True				False	101	V65/vi	c#	III		V65/vi		V		65		vi	Mm7	True	False	(8, 5, 2, 4)	()	4	8	minor	major	III	III, minor	V/vi	vi	vi/III	i	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	7	4	7	1	4	1	True	True	False
480	4	63	9	D	1	2	2	3	1	True	2.5	4	31	30	31	30a	120	1/4	False	4	True				False	101	V65/vi	c#	III		V65/vi		V		65		vi	Mm7	True	False	(8, 5, 2, 4)	()	4	8	minor	major	III	III, minor	V/vi	vi	vi/III	i	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	7	4	7	2	5	2	True	False	False
480	4	66	6	F	1	2	2	1	1	True	2.5	4	31	30	31	30a	120	1/4	False	4	True				False	101	V65/vi	c#	III		V65/vi		V		65		vi	Mm7	True	False	(8, 5, 2, 4)	()	4	8	minor	major	III	III, minor	V/vi	vi	vi/III	i	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	7	4	7	-1	2	-1	True	False	False
484	4	49	7	C	1	2	2	4	1	True	1.0	4	32	31	32	31a	121	1/4	False	3	True			\\	True	102	vi\\	c#	III		vi		vi					m	True	False	(3, 0, 4)	()	3	3	minor	major	III	III, minor	vi		III	III	False	vi	vi, major		vi, major		vi	7	4	4	0	3	3	True	True	True
484	4	56	8	G	1	2	2	2	1	False	1.0	4	32	31	32	31a	121	1/4	False	3	True			\\	True	102	vi\\	c#	III		vi		vi					m	True	False	(3, 0, 4)	()	3	3	minor	major	III	III, minor	vi		III	III	False	vi	vi, major		vi, major		vi	7	4	4	1	4	4	True	False	False
484	4	61	7	C	1	2	2	3	1	True	1.0	4	32	31	32	31a	121	1/4	False	4	True			\\	True	102	vi\\	c#	III		vi		vi					m	True	False	(3, 0, 4)	()	3	3	minor	major	III	III, minor	vi		III	III	False	vi	vi, major		vi, major		vi	7	4	4	0	3	3	True	True	True
484	4	64	4	E	0	2	2	1	1	True	1.0	4	32	31	32	31a	121	1/4	False	4	True			\\	True	102	vi\\	c#	III		vi		vi					m	True	False	(3, 0, 4)	()	3	3	minor	major	III	III, minor	vi		III	III	False	vi	vi, major		vi, major		vi	7	4	4	-3	0	0	True	False	False
488	4	68	8	G	1	2	2	3	1	True	1.5	4	32	31	32	31a	122	1/4	False	4	True				False	103	I6	c#	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	7	4	4	1	4	4	True	False	True
488	4	71	5	B	0	2	2	2	1	True	1.5	4	32	31	32	31a	122	1/4	False	4	True				False	103	I6	c#	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	7	4	4	-2	1	1	True	False	False
488	4	76	4	E	0	2	2	1	1	True	1.5	4	32	31	32	31a	122	1/4	False	5	True				False	103	I6	c#	III		I6		I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	7	4	4	-3	0	0	True	True	False
492	8	66	6	F	1	2	2	3	1	True	2.0	4	32	31	32	31a	123	1/2	False	4	True				False	104	V64	c#	III		V64		V		64			M	True	False	(2, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V64	V64, major		V64, major		V	7	4	4	-1	2	2	True	False	True
492	4	75	9	D	1	2	2	2	1	True	2.0	4	32	31	32	31a	123	1/4	False	5	True				False	104	V64	c#	III		V64		V		64			M	True	False	(2, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V64	V64, major		V64, major		V	7	4	4	2	5	5	True	False	False
492	4	78	6	F	1	2	2	1	1	True	2.0	4	32	31	32	31a	123	1/4	False	5	True				False	104	V64	c#	III		V64		V		64			M	True	False	(2, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V64	V64, major		V64, major		V	7	4	4	-1	2	2	True	False	True
496	4	64	4	E	0	2	2	4	1	True	2.5	4	32	31	32	31a	124	1/4	False	4	True				False	105	V2/V	c#	III		V2/V		V		2		V	Mm7	True	False	(0, 2, 6, 3)	()	2	0	minor	major	III	III, minor	V/V	V	V/III	VII	False	V2/V	V2/V, major		V2/V, major	V	V	7	4	5	-3	0	-1	True	False	True
496	4	73	7	C	1	2	2	2	1	True	2.5	4	32	31	32	31a	124	1/4	False	5	True				False	105	V2/V	c#	III		V2/V		V		2		V	Mm7	True	False	(0, 2, 6, 3)	()	2	0	minor	major	III	III, minor	V/V	V	V/III	VII	False	V2/V	V2/V, major		V2/V, major	V	V	7	4	5	0	3	2	True	False	False
496	4	82	10	A	1	2	2	1	1	True	2.5	4	32	31	32	31a	124	1/4	False	5	True				False	105	V2/V	c#	III		V2/V		V		2		V	Mm7	True	False	(0, 2, 6, 3)	()	2	0	minor	major	III	III, minor	V/V	V	V/III	VII	False	V2/V	V2/V, major		V2/V, major	V	V	7	4	5	3	6	5	True	False	False
500	4	63	9	D	1	2	2	4	1	True	1.0	4	33	32	33	32a	125	1/4	False	4	True				False	106	V6	c#	III		V6		V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	7	4	4	2	5	5	True	False	True
500	4	66	6	F	1	2	2	3	1	True	1.0	4	33	32	33	32a	125	1/4	False	4	True				False	106	V6	c#	III		V6		V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	7	4	4	-1	2	2	True	False	False
500	4	71	5	B	0	2	2	2	1	True	1.0	4	33	32	33	32a	125	1/4	False	4	True				False	106	V6	c#	III		V6		V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	7	4	4	-2	1	1	True	True	False
500	4	83	5	B	0	2	2	1	1	True	1.0	4	33	32	33	32a	125	1/4	False	5	True				False	106	V6	c#	III		V6		V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	7	4	4	-2	1	1	True	True	False
504	4	68	8	G	1	2	2	4	1	True	1.5	4	33	32	33	32a	126	1/4	False	4	True				False	107	iii	c#	III		iii		iii					m	True	False	(4, 1, 5)	()	4	4	minor	major	III	III, minor	iii		III	III	False	iii	iii, major		iii, major		iii	7	4	4	1	4	4	True	True	True
504	4	71	5	B	0	2	2	3	1	True	1.5	4	33	32	33	32a	126	1/4	False	4	True				False	107	iii	c#	III		iii		iii					m	True	False	(4, 1, 5)	()	4	4	minor	major	III	III, minor	iii		III	III	False	iii	iii, major		iii, major		iii	7	4	4	-2	1	1	True	False	False
504	4	75	9	D	1	2	2	1	1	True	1.5	4	33	32	33	32a	126	1/4	False	5	True				False	107	iii	c#	III		iii		iii					m	True	False	(4, 1, 5)	()	4	4	minor	major	III	III, minor	iii		III	III	False	iii	iii, major		iii, major		iii	7	4	4	2	5	5	True	False	False
508	4	64	4	E	0	2	2	4	1	True	2.0	4	33	32	33	32a	127	1/4	False	4	True				False	108	I	c#	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	7	4	4	-3	0	0	True	True	True
508	4	68	8	G	1	2	2	3	1	True	2.0	4	33	32	33	32a	127	1/4	False	4	True				False	108	I	c#	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	7	4	4	1	4	4	True	False	False
508	4	76	4	E	0	2	2	1	1	True	2.0	4	33	32	33	32a	127	1/4	False	5	True				False	108	I	c#	III		I		I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	7	4	4	-3	0	0	True	True	True
512	4	63	9	D	1	2	2	4	1	True	2.5	4	33	32	33	32a	128	1/4	False	4	True				False	109	V6(+6)	c#	III		V6(+6)		V		6	+6		M	True	False	(5, 2, 1)	(4,)	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6(+6), major		V	7	4	4	2	5	5	True	False	True
512	4	66	6	F	1	2	2	3	1	True	2.5	4	33	32	33	32a	128	1/4	False	4	True				False	109	V6(+6)	c#	III		V6(+6)		V		6	+6		M	True	False	(5, 2, 1)	(4,)	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6(+6), major		V	7	4	4	-1	2	2	True	False	False
512	4	71	5	B	0	2	2	2	1	True	2.5	4	33	32	33	32a	128	1/4	False	4	True				False	109	V6(+6)	c#	III		V6(+6)		V		6	+6		M	True	False	(5, 2, 1)	(4,)	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6(+6), major		V	7	4	4	-2	1	1	True	True	False
512	4	80	8	G	1	2	2	1	1	True	2.5	4	33	32	33	32a	128	1/4	False	5	True				False	109	V6(+6)	c#	III		V6(+6)		V		6	+6		M	True	False	(5, 2, 1)	(4,)	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6(+6), major		V	7	4	4	1	4	4	False	False	False
516	4	61	7	C	1	2	2	4	1	True	1.0	4	34	33	34	33a	129	1/4	False	4	True				False	110	viio7/V	c#	III		viio7/V		vii	o	7		V	o7	True	False	(6, 3, 0, -3)	()	6	6	minor	major	III	III, minor	vii/V	V	V/III	VII	False	viio7/V	viio7/V, major		viio7/V, major	V	V	7	4	5	0	3	2	True	False	False
516	4	64	4	E	0	2	2	3	1	True	1.0	4	34	33	34	33a	129	1/4	False	4	True				False	110	viio7/V	c#	III		viio7/V		vii	o	7		V	o7	True	False	(6, 3, 0, -3)	()	6	6	minor	major	III	III, minor	vii/V	V	V/III	VII	False	viio7/V	viio7/V, major		viio7/V, major	V	V	7	4	5	-3	0	-1	True	False	False
516	4	70	10	A	1	2	2	2	1	True	1.0	4	34	33	34	33a	129	1/4	False	4	True				False	110	viio7/V	c#	III		viio7/V		vii	o	7		V	o7	True	False	(6, 3, 0, -3)	()	6	6	minor	major	III	III, minor	vii/V	V	V/III	VII	False	viio7/V	viio7/V, major		viio7/V, major	V	V	7	4	5	3	6	5	True	True	True
516	4	82	10	A	1	2	2	1	1	True	1.0	4	34	33	34	33a	129	1/4	False	5	True				False	110	viio7/V	c#	III		viio7/V		vii	o	7		V	o7	True	False	(6, 3, 0, -3)	()	6	6	minor	major	III	III, minor	vii/V	V	V/III	VII	False	viio7/V	viio7/V, major		viio7/V, major	V	V	7	4	5	3	6	5	True	True	True
520	4	64	4	E	0	2	2	4	1	True	1.5	4	34	33	34	33a	130	1/4	False	4	True				False	111	viio2/iii	c#	III		viio2/iii		vii	o	2		iii	o7	True	False	(-7, 2, -1, -4)	()	2	-7	minor	major	III	III, minor	vii/iii	iii	iii/III	v	True	viio2/iii	viio2/iii, major		viio2/iii, major	iii	iii	7	4	8	-3	0	-4	False	False	False
520	8	67	13	F	2	2	2	2	1	True	1.5	4	34	33	34	33a	130	1/2	False	4	True				False	111	viio2/iii	c#	III		viio2/iii		vii	o	2		iii	o7	True	False	(-7, 2, -1, -4)	()	2	-7	minor	major	III	III, minor	vii/iii	iii	iii/III	v	True	viio2/iii	viio2/iii, major		viio2/iii, major	iii	iii	7	4	8	6	9	5	False	False	False
520	4	73	7	C	1	2	2	1	1	True	1.5	4	34	33	34	33a	130	1/4	False	5	True				False	111	viio2/iii	c#	III		viio2/iii		vii	o	2		iii	o7	True	False	(-7, 2, -1, -4)	()	2	-7	minor	major	III	III, minor	vii/iii	iii	iii/III	v	True	viio2/iii	viio2/iii, major		viio2/iii, major	iii	iii	7	4	8	0	3	-1	False	False	False
524	4	63	9	D	1	2	2	4	1	True	2.0	4	34	33	34	33a	131	1/4	False	4	False				False	111	viio2/iii	c#	III		viio2/iii		vii	o	2		iii	o7	True	False	(-7, 2, -1, -4)	()	2	-7	minor	major	III	III, minor	vii/iii	iii	iii/III	v	True	viio2/iii	viio2/iii, major		viio2/iii, major	iii	iii	7	4	8	2	5	1	False	False	False
524	4	75	9	D	1	2	2	1	1	True	2.0	4	34	33	34	33a	131	1/4	False	5	False				False	111	viio2/iii	c#	III		viio2/iii		vii	o	2		iii	o7	True	False	(-7, 2, -1, -4)	()	2	-7	minor	major	III	III, minor	vii/iii	iii	iii/III	v	True	viio2/iii	viio2/iii, major		viio2/iii, major	iii	iii	7	4	8	2	5	1	False	False	False
528	4	61	7	C	1	2	2	4	1	True	2.5	4	34	33	34	33a	132	1/4	False	4	True				False	112	V2/iii	c#	III		V2/iii		V		2		iii	Mm7	True	False	(3, 5, 9, 6)	()	5	3	minor	major	III	III, minor	V/iii	iii	iii/III	v	True	V2/iii	V2/iii, major		V2/iii, major	iii	iii	7	4	8	0	3	-1	True	False	True
528	4	70	10	A	1	2	2	2	1	True	2.5	4	34	33	34	33a	132	1/4	False	4	True				False	112	V2/iii	c#	III		V2/iii		V		2		iii	Mm7	True	False	(3, 5, 9, 6)	()	5	3	minor	major	III	III, minor	V/iii	iii	iii/III	v	True	V2/iii	V2/iii, major		V2/iii, major	iii	iii	7	4	8	3	6	2	True	False	False
528	4	79	13	F	2	2	2	1	1	True	2.5	4	34	33	34	33a	132	1/4	False	5	True				False	112	V2/iii	c#	III		V2/iii		V		2		iii	Mm7	True	False	(3, 5, 9, 6)	()	5	3	minor	major	III	III, minor	V/iii	iii	iii/III	v	True	V2/iii	V2/iii, major		V2/iii, major	iii	iii	7	4	8	6	9	5	True	False	False
532	4	59	5	B	0	2	2	4	1	True	1.0	4	35	34	35	34a	133	1/4	False	3	True				False	113	iii.i64	c#	iii		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	iii	iii, minor	i		iii	iii	True	i64	i64, minor		i64, minor		i	7	4	4	-2	1	1	True	False	True
